datetime,wind_speed,solar_radiation,tempreture,date,day_of_week,time,month
2019-01-14 11:00:00,7.5,150,2.8,2019-01-14,Monday,11:00:00,1
2019-01-14 12:00:00,7.7,139,2.8,2019-01-14,Monday,12:00:00,1
2019-01-14 13:00:00,7.7,112,2.6,2019-01-14,Monday,13:00:00,1
2019-01-14 14:00:00,7.6,79,2.3,2019-01-14,Monday,14:00:00,1
2019-01-14 15:00:00,7.3,26,2.0,2019-01-14,Monday,15:00:00,1
2019-01-14 16:00:00,6.9,1,1.6,2019-01-14,Monday,16:00:00,1
2019-01-14 17:00:00,6.5,0,1.3,2019-01-14,Monday,17:00:00,1
2019-01-14 18:00:00,6.2,0,1.1,2019-01-14,Monday,18:00:00,1
2019-01-14 19:00:00,6.0,0,1.1,2019-01-14,Monday,19:00:00,1
2019-01-14 20:00:00,6.0,0,1.0,2019-01-14,Monday,20:00:00,1
2019-01-14 21:00:00,5.8,0,1.0,2019-01-14,Monday,21:00:00,1
2019-01-14 22:00:00,5.7,0,1.0,2019-01-14,Monday,22:00:00,1
2019-01-14 23:00:00,5.6,0,1.0,2019-01-14,Monday,23:00:00,1
2019-01-15 00:00:00,5.5,0,1.0,2019-01-15,Tuesday,00:00:00,1
2019-01-15 01:00:00,5.6,0,1.0,2019-01-15,Tuesday,01:00:00,1
2019-01-15 02:00:00,5.6,0,1.1,2019-01-15,Tuesday,02:00:00,1
2019-01-15 03:00:00,5.7,0,1.2,2019-01-15,Tuesday,03:00:00,1
2019-01-15 04:00:00,5.9,0,1.2,2019-01-15,Tuesday,04:00:00,1
2019-01-15 05:00:00,6.0,0,1.3,2019-01-15,Tuesday,05:00:00,1
2019-01-15 06:00:00,6.0,0,1.4,2019-01-15,Tuesday,06:00:00,1
2019-01-15 07:00:00,6.0,0,1.5,2019-01-15,Tuesday,07:00:00,1
2019-01-15 08:00:00,6.0,19,1.8,2019-01-15,Tuesday,08:00:00,1
2019-01-15 09:00:00,6.2,58,2.2,2019-01-15,Tuesday,09:00:00,1
2019-01-15 10:00:00,6.3,80,2.7,2019-01-15,Tuesday,10:00:00,1
2019-01-15 11:00:00,6.5,96,3.2,2019-01-15,Tuesday,11:00:00,1
2019-01-15 12:00:00,6.7,92,3.7,2019-01-15,Tuesday,12:00:00,1
2019-01-15 13:00:00,6.8,82,4.0,2019-01-15,Tuesday,13:00:00,1
2019-01-15 14:00:00,6.9,60,4.1,2019-01-15,Tuesday,14:00:00,1
2019-01-15 15:00:00,6.9,21,4.1,2019-01-15,Tuesday,15:00:00,1
2019-01-15 16:00:00,6.8,1,4.2,2019-01-15,Tuesday,16:00:00,1
2019-01-15 17:00:00,6.7,0,4.2,2019-01-15,Tuesday,17:00:00,1
2019-01-15 18:00:00,6.8,0,4.2,2019-01-15,Tuesday,18:00:00,1
2019-01-15 19:00:00,6.8,0,4.2,2019-01-15,Tuesday,19:00:00,1
2019-01-15 20:00:00,6.7,0,4.2,2019-01-15,Tuesday,20:00:00,1
2019-01-15 21:00:00,6.5,0,4.2,2019-01-15,Tuesday,21:00:00,1
2019-01-15 22:00:00,6.3,0,4.1,2019-01-15,Tuesday,22:00:00,1
2019-01-15 23:00:00,6.2,0,4.0,2019-01-15,Tuesday,23:00:00,1
2019-01-16 00:00:00,6.1,0,3.9,2019-01-16,Wednesday,00:00:00,1
2019-01-16 01:00:00,5.9,0,3.8,2019-01-16,Wednesday,01:00:00,1
2019-01-16 02:00:00,5.8,0,3.8,2019-01-16,Wednesday,02:00:00,1
2019-01-16 03:00:00,5.7,0,3.7,2019-01-16,Wednesday,03:00:00,1
2019-01-16 04:00:00,5.5,0,3.5,2019-01-16,Wednesday,04:00:00,1
2019-01-16 05:00:00,5.3,0,3.4,2019-01-16,Wednesday,05:00:00,1
2019-01-16 06:00:00,5.1,0,3.3,2019-01-16,Wednesday,06:00:00,1
2019-01-16 07:00:00,5.0,2,3.2,2019-01-16,Wednesday,07:00:00,1
2019-01-16 08:00:00,5.0,31,3.2,2019-01-16,Wednesday,08:00:00,1
2019-01-16 09:00:00,5.1,78,3.4,2019-01-16,Wednesday,09:00:00,1
2019-01-16 10:00:00,5.3,121,3.9,2019-01-16,Wednesday,10:00:00,1
2019-01-16 11:00:00,5.5,148,4.3,2019-01-16,Wednesday,11:00:00,1
2019-01-16 12:00:00,5.7,149,4.6,2019-01-16,Wednesday,12:00:00,1
2019-01-16 13:00:00,5.7,127,4.8,2019-01-16,Wednesday,13:00:00,1
2019-01-16 14:00:00,5.7,86,4.8,2019-01-16,Wednesday,14:00:00,1
2019-01-16 15:00:00,5.6,35,4.5,2019-01-16,Wednesday,15:00:00,1
2019-01-16 16:00:00,5.4,2,3.9,2019-01-16,Wednesday,16:00:00,1
2019-01-16 17:00:00,5.3,0,3.3,2019-01-16,Wednesday,17:00:00,1
2019-01-16 18:00:00,5.3,0,3.1,2019-01-16,Wednesday,18:00:00,1
2019-01-16 19:00:00,5.4,0,2.9,2019-01-16,Wednesday,19:00:00,1
2019-01-16 20:00:00,5.5,0,2.9,2019-01-16,Wednesday,20:00:00,1
2019-01-16 21:00:00,5.6,0,2.8,2019-01-16,Wednesday,21:00:00,1
2019-01-16 22:00:00,5.7,0,2.8,2019-01-16,Wednesday,22:00:00,1
2019-01-16 23:00:00,5.7,0,2.9,2019-01-16,Wednesday,23:00:00,1
2019-01-17 00:00:00,5.8,0,2.9,2019-01-17,Thursday,00:00:00,1
2019-01-17 01:00:00,6.0,0,3.1,2019-01-17,Thursday,01:00:00,1
2019-01-17 02:00:00,6.1,0,3.3,2019-01-17,Thursday,02:00:00,1
2019-01-17 03:00:00,6.2,0,3.5,2019-01-17,Thursday,03:00:00,1
2019-01-17 04:00:00,6.2,0,3.6,2019-01-17,Thursday,04:00:00,1
2019-01-17 05:00:00,6.1,0,3.7,2019-01-17,Thursday,05:00:00,1
2019-01-17 06:00:00,6.0,0,3.7,2019-01-17,Thursday,06:00:00,1
2019-01-17 07:00:00,5.9,1,3.7,2019-01-17,Thursday,07:00:00,1
2019-01-17 08:00:00,5.8,28,3.8,2019-01-17,Thursday,08:00:00,1
2019-01-17 09:00:00,5.8,70,4.2,2019-01-17,Thursday,09:00:00,1
2019-01-17 10:00:00,6.0,101,4.6,2019-01-17,Thursday,10:00:00,1
2019-01-17 11:00:00,6.3,120,4.9,2019-01-17,Thursday,11:00:00,1
2019-01-17 12:00:00,6.6,107,5.0,2019-01-17,Thursday,12:00:00,1
2019-01-17 13:00:00,6.7,107,4.9,2019-01-17,Thursday,13:00:00,1
2019-01-17 14:00:00,6.6,74,4.6,2019-01-17,Thursday,14:00:00,1
2019-01-17 15:00:00,6.4,27,4.0,2019-01-17,Thursday,15:00:00,1
2019-01-17 16:00:00,6.3,1,3.4,2019-01-17,Thursday,16:00:00,1
2019-01-17 17:00:00,6.1,0,2.8,2019-01-17,Thursday,17:00:00,1
2019-01-17 18:00:00,6.3,0,2.4,2019-01-17,Thursday,18:00:00,1
2019-01-17 19:00:00,6.3,0,1.9,2019-01-17,Thursday,19:00:00,1
2019-01-17 20:00:00,6.1,0,1.5,2019-01-17,Thursday,20:00:00,1
2019-01-17 21:00:00,6.0,0,1.2,2019-01-17,Thursday,21:00:00,1
2019-01-17 22:00:00,6.0,0,0.9,2019-01-17,Thursday,22:00:00,1
2019-01-17 23:00:00,5.8,0,0.6,2019-01-17,Thursday,23:00:00,1
2019-01-18 00:00:00,5.6,0,0.3,2019-01-18,Friday,00:00:00,1
2019-01-18 01:00:00,5.2,0,0.0,2019-01-18,Friday,01:00:00,1
2019-01-18 02:00:00,4.9,0,-0.2,2019-01-18,Friday,02:00:00,1
2019-01-18 03:00:00,4.6,0,-0.6,2019-01-18,Friday,03:00:00,1
2019-01-18 04:00:00,4.4,0,-0.9,2019-01-18,Friday,04:00:00,1
2019-01-18 05:00:00,4.2,0,-1.1,2019-01-18,Friday,05:00:00,1
2019-01-18 06:00:00,4.0,0,-1.5,2019-01-18,Friday,06:00:00,1
2019-01-18 07:00:00,3.6,2,-1.8,2019-01-18,Friday,07:00:00,1
2019-01-18 08:00:00,3.3,41,-1.9,2019-01-18,Friday,08:00:00,1
2019-01-18 09:00:00,3.2,117,-1.2,2019-01-18,Friday,09:00:00,1
2019-01-18 10:00:00,3.2,180,-0.4,2019-01-18,Friday,10:00:00,1
2019-01-18 11:00:00,3.2,247,0.3,2019-01-18,Friday,11:00:00,1
2019-01-18 12:00:00,3.2,242,0.8,2019-01-18,Friday,12:00:00,1
2019-01-18 13:00:00,3.2,199,1.1,2019-01-18,Friday,13:00:00,1
2019-01-18 14:00:00,3.1,140,1.1,2019-01-18,Friday,14:00:00,1
2019-01-18 15:00:00,2.9,53,0.6,2019-01-18,Friday,15:00:00,1
2019-01-18 16:00:00,2.5,3,-0.6,2019-01-18,Friday,16:00:00,1
2019-01-18 17:00:00,2.4,0,-1.5,2019-01-18,Friday,17:00:00,1
2019-01-18 18:00:00,2.5,0,-2.0,2019-01-18,Friday,18:00:00,1
2019-01-18 19:00:00,2.5,0,-2.4,2019-01-18,Friday,19:00:00,1
2019-01-18 20:00:00,2.6,0,-2.6,2019-01-18,Friday,20:00:00,1
2019-01-18 21:00:00,2.6,0,-2.8,2019-01-18,Friday,21:00:00,1
2019-01-18 22:00:00,2.6,0,-3.0,2019-01-18,Friday,22:00:00,1
2019-01-18 23:00:00,2.6,0,-3.3,2019-01-18,Friday,23:00:00,1
2019-01-19 00:00:00,2.5,0,-3.5,2019-01-19,Saturday,00:00:00,1
2019-01-19 01:00:00,2.5,0,-3.8,2019-01-19,Saturday,01:00:00,1
2019-01-19 02:00:00,2.4,0,-4.1,2019-01-19,Saturday,02:00:00,1
2019-01-19 03:00:00,2.4,0,-4.4,2019-01-19,Saturday,03:00:00,1
2019-01-19 04:00:00,2.3,0,-4.6,2019-01-19,Saturday,04:00:00,1
2019-01-19 05:00:00,2.2,0,-4.8,2019-01-19,Saturday,05:00:00,1
2019-01-19 06:00:00,2.2,0,-5.0,2019-01-19,Saturday,06:00:00,1
2019-01-19 07:00:00,2.2,3,-5.2,2019-01-19,Saturday,07:00:00,1
2019-01-19 08:00:00,2.2,52,-5.0,2019-01-19,Saturday,08:00:00,1
2019-01-19 09:00:00,2.2,148,-3.7,2019-01-19,Saturday,09:00:00,1
2019-01-19 10:00:00,2.3,216,-2.3,2019-01-19,Saturday,10:00:00,1
2019-01-19 11:00:00,2.5,252,-1.2,2019-01-19,Saturday,11:00:00,1
2019-01-19 12:00:00,2.6,260,-0.3,2019-01-19,Saturday,12:00:00,1
2019-01-19 13:00:00,2.7,227,0.2,2019-01-19,Saturday,13:00:00,1
2019-01-19 14:00:00,2.7,144,0.2,2019-01-19,Saturday,14:00:00,1
2019-01-19 15:00:00,2.7,55,-0.4,2019-01-19,Saturday,15:00:00,1
2019-01-19 16:00:00,2.5,4,-1.6,2019-01-19,Saturday,16:00:00,1
2019-01-19 17:00:00,2.3,0,-2.6,2019-01-19,Saturday,17:00:00,1
2019-01-19 18:00:00,2.3,0,-3.3,2019-01-19,Saturday,18:00:00,1
2019-01-19 19:00:00,2.3,0,-3.8,2019-01-19,Saturday,19:00:00,1
2019-01-19 20:00:00,2.3,0,-4.3,2019-01-19,Saturday,20:00:00,1
2019-01-19 21:00:00,2.3,0,-4.7,2019-01-19,Saturday,21:00:00,1
2019-01-19 22:00:00,2.3,0,-5.1,2019-01-19,Saturday,22:00:00,1
2019-01-19 23:00:00,2.2,0,-5.5,2019-01-19,Saturday,23:00:00,1
2019-01-20 00:00:00,2.2,0,-5.8,2019-01-20,Sunday,00:00:00,1
2019-01-20 01:00:00,2.1,0,-6.1,2019-01-20,Sunday,01:00:00,1
2019-01-20 02:00:00,2.0,0,-6.3,2019-01-20,Sunday,02:00:00,1
2019-01-20 03:00:00,1.9,0,-6.5,2019-01-20,Sunday,03:00:00,1
2019-01-20 04:00:00,1.9,0,-6.7,2019-01-20,Sunday,04:00:00,1
2019-01-20 05:00:00,1.8,0,-6.8,2019-01-20,Sunday,05:00:00,1
2019-01-20 06:00:00,1.8,0,-7.0,2019-01-20,Sunday,06:00:00,1
2019-01-20 07:00:00,1.8,4,-7.0,2019-01-20,Sunday,07:00:00,1
2019-01-20 08:00:00,1.8,53,-6.7,2019-01-20,Sunday,08:00:00,1
2019-01-20 09:00:00,1.8,131,-5.2,2019-01-20,Sunday,09:00:00,1
2019-01-20 10:00:00,1.9,203,-3.9,2019-01-20,Sunday,10:00:00,1
2019-01-20 11:00:00,2.0,227,-2.7,2019-01-20,Sunday,11:00:00,1
2019-01-20 12:00:00,2.0,230,-1.9,2019-01-20,Sunday,12:00:00,1
2019-01-20 13:00:00,2.1,193,-1.4,2019-01-20,Sunday,13:00:00,1
2019-01-20 14:00:00,2.1,120,-1.2,2019-01-20,Sunday,14:00:00,1
2019-01-20 15:00:00,2.2,43,-1.6,2019-01-20,Sunday,15:00:00,1
2019-01-20 16:00:00,2.1,3,-2.5,2019-01-20,Sunday,16:00:00,1
2019-01-20 17:00:00,2.0,0,-3.3,2019-01-20,Sunday,17:00:00,1
2019-01-20 18:00:00,2.0,0,-3.8,2019-01-20,Sunday,18:00:00,1
2019-01-20 19:00:00,2.0,0,-4.2,2019-01-20,Sunday,19:00:00,1
2019-01-20 20:00:00,2.0,0,-4.5,2019-01-20,Sunday,20:00:00,1
2019-01-20 21:00:00,2.0,0,-4.7,2019-01-20,Sunday,21:00:00,1
2019-01-20 22:00:00,2.1,0,-5.0,2019-01-20,Sunday,22:00:00,1
2019-01-20 23:00:00,2.1,0,-5.2,2019-01-20,Sunday,23:00:00,1
2019-01-21 00:00:00,2.1,0,-5.4,2019-01-21,Monday,00:00:00,1
2019-01-21 01:00:00,2.2,0,-5.6,2019-01-21,Monday,01:00:00,1
2019-01-21 02:00:00,2.3,0,-5.8,2019-01-21,Monday,02:00:00,1
2019-01-21 03:00:00,2.3,0,-6.0,2019-01-21,Monday,03:00:00,1
2019-01-21 04:00:00,2.3,0,-6.2,2019-01-21,Monday,04:00:00,1
2019-01-21 05:00:00,2.4,0,-6.3,2019-01-21,Monday,05:00:00,1
2019-01-21 06:00:00,2.4,0,-6.4,2019-01-21,Monday,06:00:00,1
2019-01-21 07:00:00,2.4,4,-6.5,2019-01-21,Monday,07:00:00,1
2019-01-21 08:00:00,2.5,47,-6.3,2019-01-21,Monday,08:00:00,1
2019-01-21 09:00:00,2.5,120,-5.2,2019-01-21,Monday,09:00:00,1
2019-01-21 10:00:00,2.6,183,-3.9,2019-01-21,Monday,10:00:00,1
2019-01-21 11:00:00,2.7,222,-2.8,2019-01-21,Monday,11:00:00,1
2019-01-21 12:00:00,2.7,245,-1.9,2019-01-21,Monday,12:00:00,1
2019-01-21 13:00:00,2.7,211,-1.3,2019-01-21,Monday,13:00:00,1
2019-01-21 14:00:00,2.6,137,-1.1,2019-01-21,Monday,14:00:00,1
2019-01-21 15:00:00,2.5,54,-1.3,2019-01-21,Monday,15:00:00,1
2019-01-21 16:00:00,2.4,3,-2.2,2019-01-21,Monday,16:00:00,1
2019-01-21 17:00:00,2.2,0,-3.1,2019-01-21,Monday,17:00:00,1
2019-01-21 18:00:00,2.3,0,-3.7,2019-01-21,Monday,18:00:00,1
2019-01-21 19:00:00,2.3,0,-4.1,2019-01-21,Monday,19:00:00,1
2019-01-21 20:00:00,2.3,0,-4.5,2019-01-21,Monday,20:00:00,1
2019-01-21 21:00:00,2.3,0,-4.7,2019-01-21,Monday,21:00:00,1
2019-01-21 22:00:00,2.3,0,-4.9,2019-01-21,Monday,22:00:00,1
2019-01-21 23:00:00,2.4,0,-5.1,2019-01-21,Monday,23:00:00,1
2019-01-22 00:00:00,2.4,0,-5.3,2019-01-22,Tuesday,00:00:00,1
2019-01-22 01:00:00,2.4,0,-5.6,2019-01-22,Tuesday,01:00:00,1
2019-01-22 02:00:00,2.4,0,-5.6,2019-01-22,Tuesday,02:00:00,1
2019-01-22 03:00:00,2.5,0,-5.8,2019-01-22,Tuesday,03:00:00,1
2019-01-22 04:00:00,2.4,0,-5.9,2019-01-22,Tuesday,04:00:00,1
2019-01-22 05:00:00,2.5,0,-5.9,2019-01-22,Tuesday,05:00:00,1
2019-01-22 06:00:00,2.5,0,-6.0,2019-01-22,Tuesday,06:00:00,1
2019-01-22 07:00:00,2.6,3,-5.9,2019-01-22,Tuesday,07:00:00,1
2019-01-22 08:00:00,2.7,39,-5.6,2019-01-22,Tuesday,08:00:00,1
2019-01-22 09:00:00,2.9,105,-4.7,2019-01-22,Tuesday,09:00:00,1
2019-01-22 10:00:00,3.2,161,-3.7,2019-01-22,Tuesday,10:00:00,1
2019-01-22 11:00:00,3.5,197,-3.0,2019-01-22,Tuesday,11:00:00,1
2019-01-22 12:00:00,3.7,208,-2.4,2019-01-22,Tuesday,12:00:00,1
2019-01-22 13:00:00,3.8,174,-2.1,2019-01-22,Tuesday,13:00:00,1
2019-01-22 14:00:00,3.9,116,-2.1,2019-01-22,Tuesday,14:00:00,1
2019-01-22 15:00:00,3.9,47,-2.5,2019-01-22,Tuesday,15:00:00,1
2019-01-22 16:00:00,3.8,3,-3.1,2019-01-22,Tuesday,16:00:00,1
2019-01-22 17:00:00,3.8,0,-3.6,2019-01-22,Tuesday,17:00:00,1
2019-01-22 18:00:00,3.8,0,-3.9,2019-01-22,Tuesday,18:00:00,1
2019-01-22 19:00:00,3.8,0,-4.1,2019-01-22,Tuesday,19:00:00,1
2019-01-22 20:00:00,3.8,0,-4.4,2019-01-22,Tuesday,20:00:00,1
2019-01-22 21:00:00,3.7,0,-4.6,2019-01-22,Tuesday,21:00:00,1
2019-01-22 22:00:00,3.5,0,-4.9,2019-01-22,Tuesday,22:00:00,1
2019-01-22 23:00:00,3.4,0,-5.2,2019-01-22,Tuesday,23:00:00,1
2019-01-23 00:00:00,3.4,0,-5.3,2019-01-23,Wednesday,00:00:00,1
2019-01-23 01:00:00,3.3,0,-5.5,2019-01-23,Wednesday,01:00:00,1
2019-01-23 02:00:00,3.3,0,-5.6,2019-01-23,Wednesday,02:00:00,1
2019-01-23 03:00:00,3.3,0,-5.7,2019-01-23,Wednesday,03:00:00,1
2019-01-23 04:00:00,3.2,0,-5.8,2019-01-23,Wednesday,04:00:00,1
2019-01-23 05:00:00,3.2,0,-5.9,2019-01-23,Wednesday,05:00:00,1
2019-01-23 06:00:00,3.2,0,-6.0,2019-01-23,Wednesday,06:00:00,1
2019-01-23 07:00:00,3.1,3,-6.0,2019-01-23,Wednesday,07:00:00,1
2019-01-23 08:00:00,3.1,42,-5.9,2019-01-23,Wednesday,08:00:00,1
2019-01-23 09:00:00,3.2,101,-5.4,2019-01-23,Wednesday,09:00:00,1
2019-01-23 10:00:00,3.4,156,-4.8,2019-01-23,Wednesday,10:00:00,1
2019-01-23 11:00:00,3.4,179,-4.3,2019-01-23,Wednesday,11:00:00,1
2019-01-23 12:00:00,3.3,176,-3.9,2019-01-23,Wednesday,12:00:00,1
2019-01-23 13:00:00,3.3,145,-3.7,2019-01-23,Wednesday,13:00:00,1
2019-01-23 14:00:00,3.3,95,-3.7,2019-01-23,Wednesday,14:00:00,1
2019-01-23 15:00:00,3.3,37,-3.9,2019-01-23,Wednesday,15:00:00,1
2019-01-23 16:00:00,3.3,3,-4.3,2019-01-23,Wednesday,16:00:00,1
2019-01-23 17:00:00,3.3,0,-4.6,2019-01-23,Wednesday,17:00:00,1
2019-01-23 18:00:00,3.3,0,-4.9,2019-01-23,Wednesday,18:00:00,1
2019-01-23 19:00:00,3.2,0,-5.0,2019-01-23,Wednesday,19:00:00,1
2019-01-23 20:00:00,3.0,0,-5.2,2019-01-23,Wednesday,20:00:00,1
2019-01-23 21:00:00,3.0,0,-5.3,2019-01-23,Wednesday,21:00:00,1
2019-01-23 22:00:00,2.9,0,-5.3,2019-01-23,Wednesday,22:00:00,1
2019-01-23 23:00:00,2.8,0,-5.3,2019-01-23,Wednesday,23:00:00,1
2019-01-24 00:00:00,2.8,0,-5.4,2019-01-24,Thursday,00:00:00,1
2019-01-24 01:00:00,2.7,0,-5.4,2019-01-24,Thursday,01:00:00,1
2019-01-24 02:00:00,2.6,0,-5.4,2019-01-24,Thursday,02:00:00,1
2019-01-24 03:00:00,2.6,0,-5.4,2019-01-24,Thursday,03:00:00,1
2019-01-24 04:00:00,2.5,0,-5.4,2019-01-24,Thursday,04:00:00,1
2019-01-24 05:00:00,2.5,0,-5.4,2019-01-24,Thursday,05:00:00,1
2019-01-24 06:00:00,2.4,0,-5.4,2019-01-24,Thursday,06:00:00,1
2019-01-24 07:00:00,2.3,2,-5.4,2019-01-24,Thursday,07:00:00,1
2019-01-24 08:00:00,2.2,27,-5.3,2019-01-24,Thursday,08:00:00,1
2019-01-24 09:00:00,2.2,72,-5.0,2019-01-24,Thursday,09:00:00,1
2019-01-24 10:00:00,2.2,118,-4.6,2019-01-24,Thursday,10:00:00,1
2019-01-24 11:00:00,2.2,140,-4.2,2019-01-24,Thursday,11:00:00,1
2019-01-24 12:00:00,2.2,130,-3.9,2019-01-24,Thursday,12:00:00,1
2019-01-24 13:00:00,2.2,101,-3.8,2019-01-24,Thursday,13:00:00,1
2019-01-24 14:00:00,2.2,62,-3.8,2019-01-24,Thursday,14:00:00,1
2019-01-24 15:00:00,2.2,24,-3.9,2019-01-24,Thursday,15:00:00,1
2019-01-24 16:00:00,2.1,2,-4.1,2019-01-24,Thursday,16:00:00,1
2019-01-24 17:00:00,2.1,0,-4.3,2019-01-24,Thursday,17:00:00,1
2019-01-24 18:00:00,2.0,0,-4.4,2019-01-24,Thursday,18:00:00,1
2019-01-24 19:00:00,1.9,0,-4.5,2019-01-24,Thursday,19:00:00,1
2019-01-24 20:00:00,1.9,0,-4.6,2019-01-24,Thursday,20:00:00,1
2019-01-24 21:00:00,1.9,0,-4.6,2019-01-24,Thursday,21:00:00,1
2019-01-24 22:00:00,1.9,0,-4.7,2019-01-24,Thursday,22:00:00,1
2019-01-24 23:00:00,1.8,0,-4.8,2019-01-24,Thursday,23:00:00,1
2019-01-25 00:00:00,1.8,0,-4.8,2019-01-25,Friday,00:00:00,1
2019-01-25 01:00:00,1.9,0,-4.9,2019-01-25,Friday,01:00:00,1
2019-01-25 02:00:00,1.9,0,-5.0,2019-01-25,Friday,02:00:00,1
2019-01-25 03:00:00,1.9,0,-5.0,2019-01-25,Friday,03:00:00,1
2019-01-25 04:00:00,1.9,0,-5.1,2019-01-25,Friday,04:00:00,1
2019-01-25 05:00:00,2.0,0,-5.1,2019-01-25,Friday,05:00:00,1
2019-01-25 06:00:00,2.0,0,-5.1,2019-01-25,Friday,06:00:00,1
2019-01-25 07:00:00,2.1,3,-5.1,2019-01-25,Friday,07:00:00,1
2019-01-25 08:00:00,2.2,34,-5.0,2019-01-25,Friday,08:00:00,1
2019-01-25 09:00:00,2.4,86,-4.6,2019-01-25,Friday,09:00:00,1
2019-01-25 10:00:00,2.8,130,-4.2,2019-01-25,Friday,10:00:00,1
2019-01-25 11:00:00,3.1,154,-3.7,2019-01-25,Friday,11:00:00,1
2019-01-25 12:00:00,3.4,148,-3.3,2019-01-25,Friday,12:00:00,1
2019-01-25 13:00:00,3.7,115,-3.0,2019-01-25,Friday,13:00:00,1
2019-01-25 14:00:00,3.8,74,-2.8,2019-01-25,Friday,14:00:00,1
2019-01-25 15:00:00,3.8,32,-2.8,2019-01-25,Friday,15:00:00,1
2019-01-25 16:00:00,3.7,3,-2.9,2019-01-25,Friday,16:00:00,1
2019-01-25 17:00:00,3.7,0,-3.1,2019-01-25,Friday,17:00:00,1
2019-01-25 18:00:00,3.9,0,-3.1,2019-01-25,Friday,18:00:00,1
2019-01-25 19:00:00,4.2,0,-3.0,2019-01-25,Friday,19:00:00,1
2019-01-25 20:00:00,4.4,0,-2.8,2019-01-25,Friday,20:00:00,1
2019-01-25 21:00:00,4.6,0,-2.6,2019-01-25,Friday,21:00:00,1
2019-01-25 22:00:00,4.7,0,-2.2,2019-01-25,Friday,22:00:00,1
2019-01-25 23:00:00,4.7,0,-1.9,2019-01-25,Friday,23:00:00,1
2019-01-26 00:00:00,4.8,0,-1.6,2019-01-26,Saturday,00:00:00,1
2019-01-26 01:00:00,4.9,0,-1.3,2019-01-26,Saturday,01:00:00,1
2019-01-26 02:00:00,5.0,0,-1.0,2019-01-26,Saturday,02:00:00,1
2019-01-26 03:00:00,5.0,0,-0.7,2019-01-26,Saturday,03:00:00,1
2019-01-26 04:00:00,4.9,0,-0.3,2019-01-26,Saturday,04:00:00,1
2019-01-26 05:00:00,4.7,0,0.0,2019-01-26,Saturday,05:00:00,1
2019-01-26 06:00:00,4.6,0,0.3,2019-01-26,Saturday,06:00:00,1
2019-01-26 07:00:00,4.7,1,0.6,2019-01-26,Saturday,07:00:00,1
2019-01-26 08:00:00,4.8,17,1.0,2019-01-26,Saturday,08:00:00,1
2019-01-26 09:00:00,4.9,45,1.4,2019-01-26,Saturday,09:00:00,1
2019-01-26 10:00:00,4.9,73,1.8,2019-01-26,Saturday,10:00:00,1
2019-01-26 11:00:00,4.9,99,2.3,2019-01-26,Saturday,11:00:00,1
2019-01-26 12:00:00,4.9,97,2.7,2019-01-26,Saturday,12:00:00,1
2019-01-26 13:00:00,4.9,89,3.1,2019-01-26,Saturday,13:00:00,1
2019-01-26 14:00:00,4.8,59,3.3,2019-01-26,Saturday,14:00:00,1
2019-01-26 15:00:00,4.7,26,3.3,2019-01-26,Saturday,15:00:00,1
2019-01-26 16:00:00,4.6,2,3.2,2019-01-26,Saturday,16:00:00,1
2019-01-26 17:00:00,4.6,0,3.1,2019-01-26,Saturday,17:00:00,1
2019-01-26 18:00:00,4.6,0,3.1,2019-01-26,Saturday,18:00:00,1
2019-01-26 19:00:00,4.7,0,3.1,2019-01-26,Saturday,19:00:00,1
2019-01-26 20:00:00,4.8,0,3.1,2019-01-26,Saturday,20:00:00,1
2019-01-26 21:00:00,4.9,0,3.0,2019-01-26,Saturday,21:00:00,1
2019-01-26 22:00:00,4.9,0,3.0,2019-01-26,Saturday,22:00:00,1
2019-01-26 23:00:00,4.9,0,3.1,2019-01-26,Saturday,23:00:00,1
2019-01-27 00:00:00,5.0,0,3.1,2019-01-27,Sunday,00:00:00,1
2019-01-27 01:00:00,5.0,0,3.1,2019-01-27,Sunday,01:00:00,1
2019-01-27 02:00:00,5.0,0,3.1,2019-01-27,Sunday,02:00:00,1
2019-01-27 03:00:00,5.1,0,3.1,2019-01-27,Sunday,03:00:00,1
2019-01-27 04:00:00,5.2,0,3.1,2019-01-27,Sunday,04:00:00,1
2019-01-27 05:00:00,5.2,0,3.1,2019-01-27,Sunday,05:00:00,1
2019-01-27 06:00:00,5.1,0,3.1,2019-01-27,Sunday,06:00:00,1
2019-01-27 07:00:00,5.2,2,3.1,2019-01-27,Sunday,07:00:00,1
2019-01-27 08:00:00,5.2,34,3.2,2019-01-27,Sunday,08:00:00,1
2019-01-27 09:00:00,5.3,88,3.6,2019-01-27,Sunday,09:00:00,1
2019-01-27 10:00:00,5.4,120,4.1,2019-01-27,Sunday,10:00:00,1
2019-01-27 11:00:00,5.5,142,4.5,2019-01-27,Sunday,11:00:00,1
2019-01-27 12:00:00,5.5,137,4.8,2019-01-27,Sunday,12:00:00,1
2019-01-27 13:00:00,5.4,128,5.1,2019-01-27,Sunday,13:00:00,1
2019-01-27 14:00:00,5.3,95,5.1,2019-01-27,Sunday,14:00:00,1
2019-01-27 15:00:00,5.1,39,4.9,2019-01-27,Sunday,15:00:00,1
2019-01-27 16:00:00,4.8,4,4.4,2019-01-27,Sunday,16:00:00,1
2019-01-27 17:00:00,4.6,0,4.0,2019-01-27,Sunday,17:00:00,1
2019-01-27 18:00:00,4.6,0,3.6,2019-01-27,Sunday,18:00:00,1
