datetime,wind_speed,solar_radiation,temperature,date,day_of_week,time,month
2020-05-01 21:00:00,3.0,0,7.8,2020-05-01,Friday,21:00:00,5
2020-05-01 22:00:00,3.1,0,7.5,2020-05-01,Friday,22:00:00,5
2020-05-01 23:00:00,3.2,0,7.3,2020-05-01,Friday,23:00:00,5
2020-05-02 00:00:00,3.3,0,7.1,2020-05-02,Saturday,00:00:00,5
2020-05-02 01:00:00,3.4,0,7.0,2020-05-02,Saturday,01:00:00,5
2020-05-02 02:00:00,3.6,0,6.9,2020-05-02,Saturday,02:00:00,5
2020-05-02 03:00:00,3.7,0,6.8,2020-05-02,Saturday,03:00:00,5
2020-05-02 04:00:00,3.8,8,6.7,2020-05-02,Saturday,04:00:00,5
2020-05-02 05:00:00,3.8,57,7.0,2020-05-02,Saturday,05:00:00,5
2020-05-02 06:00:00,4.1,152,7.8,2020-05-02,Saturday,06:00:00,5
2020-05-02 07:00:00,4.6,236,8.6,2020-05-02,Saturday,07:00:00,5
2020-05-02 08:00:00,5.1,326,9.3,2020-05-02,Saturday,08:00:00,5
2020-05-02 09:00:00,5.4,384,9.8,2020-05-02,Saturday,09:00:00,5
2020-05-02 10:00:00,5.6,437,10.1,2020-05-02,Saturday,10:00:00,5
2020-05-02 11:00:00,5.6,480,10.3,2020-05-02,Saturday,11:00:00,5
2020-05-02 12:00:00,5.7,461,10.5,2020-05-02,Saturday,12:00:00,5
2020-05-02 13:00:00,5.6,481,10.5,2020-05-02,Saturday,13:00:00,5
2020-05-02 14:00:00,5.6,392,10.3,2020-05-02,Saturday,14:00:00,5
2020-05-02 15:00:00,5.5,285,10.2,2020-05-02,Saturday,15:00:00,5
2020-05-02 16:00:00,5.3,212,10.0,2020-05-02,Saturday,16:00:00,5
2020-05-02 17:00:00,4.9,148,9.7,2020-05-02,Saturday,17:00:00,5
2020-05-02 18:00:00,4.3,55,9.1,2020-05-02,Saturday,18:00:00,5
2020-05-02 19:00:00,3.8,5,8.1,2020-05-02,Saturday,19:00:00,5
2020-05-02 20:00:00,3.4,0,7.3,2020-05-02,Saturday,20:00:00,5
2020-05-02 21:00:00,3.1,0,6.7,2020-05-02,Saturday,21:00:00,5
2020-05-02 22:00:00,3.1,0,6.3,2020-05-02,Saturday,22:00:00,5
2020-05-02 23:00:00,3.0,0,6.1,2020-05-02,Saturday,23:00:00,5
2020-05-03 00:00:00,2.9,0,5.8,2020-05-03,Sunday,00:00:00,5
2020-05-03 01:00:00,2.9,0,5.6,2020-05-03,Sunday,01:00:00,5
2020-05-03 02:00:00,2.8,0,5.4,2020-05-03,Sunday,02:00:00,5
2020-05-03 03:00:00,2.8,0,5.2,2020-05-03,Sunday,03:00:00,5
2020-05-03 04:00:00,2.7,7,5.0,2020-05-03,Sunday,04:00:00,5
2020-05-03 05:00:00,2.7,54,5.4,2020-05-03,Sunday,05:00:00,5
2020-05-03 06:00:00,2.8,152,6.8,2020-05-03,Sunday,06:00:00,5
2020-05-03 07:00:00,3.2,268,8.4,2020-05-03,Sunday,07:00:00,5
2020-05-03 08:00:00,3.5,356,9.8,2020-05-03,Sunday,08:00:00,5
2020-05-03 09:00:00,3.6,495,11.0,2020-05-03,Sunday,09:00:00,5
2020-05-03 10:00:00,3.8,509,11.8,2020-05-03,Sunday,10:00:00,5
2020-05-03 11:00:00,3.7,543,12.5,2020-05-03,Sunday,11:00:00,5
2020-05-03 12:00:00,3.6,554,13.0,2020-05-03,Sunday,12:00:00,5
2020-05-03 13:00:00,3.6,496,13.5,2020-05-03,Sunday,13:00:00,5
2020-05-03 14:00:00,3.5,469,13.8,2020-05-03,Sunday,14:00:00,5
2020-05-03 15:00:00,3.4,433,14.0,2020-05-03,Sunday,15:00:00,5
2020-05-03 16:00:00,3.2,283,13.9,2020-05-03,Sunday,16:00:00,5
2020-05-03 17:00:00,2.8,173,13.4,2020-05-03,Sunday,17:00:00,5
2020-05-03 18:00:00,2.4,60,12.4,2020-05-03,Sunday,18:00:00,5
2020-05-03 19:00:00,2.0,4,10.7,2020-05-03,Sunday,19:00:00,5
2020-05-03 20:00:00,1.9,0,9.5,2020-05-03,Sunday,20:00:00,5
2020-05-03 21:00:00,1.8,0,8.8,2020-05-03,Sunday,21:00:00,5
2020-05-03 22:00:00,1.8,0,8.3,2020-05-03,Sunday,22:00:00,5
2020-05-03 23:00:00,1.8,0,8.0,2020-05-03,Sunday,23:00:00,5
2020-05-04 00:00:00,1.8,0,7.7,2020-05-04,Monday,00:00:00,5
2020-05-04 01:00:00,1.8,0,7.5,2020-05-04,Monday,01:00:00,5
2020-05-04 02:00:00,1.9,0,7.3,2020-05-04,Monday,02:00:00,5
2020-05-04 03:00:00,1.9,0,7.1,2020-05-04,Monday,03:00:00,5
2020-05-04 04:00:00,1.9,9,7.1,2020-05-04,Monday,04:00:00,5
2020-05-04 05:00:00,2.0,53,7.6,2020-05-04,Monday,05:00:00,5
2020-05-04 06:00:00,2.1,132,8.7,2020-05-04,Monday,06:00:00,5
2020-05-04 07:00:00,2.4,240,10.0,2020-05-04,Monday,07:00:00,5
2020-05-04 08:00:00,2.8,355,11.1,2020-05-04,Monday,08:00:00,5
2020-05-04 09:00:00,3.1,431,12.0,2020-05-04,Monday,09:00:00,5
2020-05-04 10:00:00,3.4,453,12.7,2020-05-04,Monday,10:00:00,5
2020-05-04 11:00:00,3.7,471,13.0,2020-05-04,Monday,11:00:00,5
2020-05-04 12:00:00,4.0,518,13.3,2020-05-04,Monday,12:00:00,5
2020-05-04 13:00:00,4.3,436,13.3,2020-05-04,Monday,13:00:00,5
2020-05-04 14:00:00,4.4,404,13.2,2020-05-04,Monday,14:00:00,5
2020-05-04 15:00:00,4.5,322,13.0,2020-05-04,Monday,15:00:00,5
2020-05-04 16:00:00,4.5,223,12.7,2020-05-04,Monday,16:00:00,5
2020-05-04 17:00:00,4.4,134,12.1,2020-05-04,Monday,17:00:00,5
2020-05-04 18:00:00,4.1,52,11.3,2020-05-04,Monday,18:00:00,5
2020-05-04 19:00:00,3.6,6,9.9,2020-05-04,Monday,19:00:00,5
2020-05-04 20:00:00,3.3,0,8.7,2020-05-04,Monday,20:00:00,5
2020-05-04 21:00:00,3.2,0,7.8,2020-05-04,Monday,21:00:00,5
2020-05-04 22:00:00,3.1,0,7.1,2020-05-04,Monday,22:00:00,5
2020-05-04 23:00:00,3.0,0,6.5,2020-05-04,Monday,23:00:00,5
2020-05-05 00:00:00,2.9,0,6.0,2020-05-05,Tuesday,00:00:00,5
2020-05-05 01:00:00,2.8,0,5.4,2020-05-05,Tuesday,01:00:00,5
2020-05-05 02:00:00,2.8,0,4.9,2020-05-05,Tuesday,02:00:00,5
2020-05-05 03:00:00,2.8,0,4.5,2020-05-05,Tuesday,03:00:00,5
2020-05-05 04:00:00,2.7,12,4.2,2020-05-05,Tuesday,04:00:00,5
2020-05-05 05:00:00,2.7,89,4.7,2020-05-05,Tuesday,05:00:00,5
2020-05-05 06:00:00,2.9,188,6.1,2020-05-05,Tuesday,06:00:00,5
2020-05-05 07:00:00,3.4,291,7.3,2020-05-05,Tuesday,07:00:00,5
2020-05-05 08:00:00,3.8,423,8.3,2020-05-05,Tuesday,08:00:00,5
2020-05-05 09:00:00,3.9,474,9.3,2020-05-05,Tuesday,09:00:00,5
2020-05-05 10:00:00,4.0,539,10.0,2020-05-05,Tuesday,10:00:00,5
2020-05-05 11:00:00,4.1,565,10.6,2020-05-05,Tuesday,11:00:00,5
2020-05-05 12:00:00,4.1,560,11.1,2020-05-05,Tuesday,12:00:00,5
2020-05-05 13:00:00,4.2,543,11.5,2020-05-05,Tuesday,13:00:00,5
2020-05-05 14:00:00,4.3,510,11.9,2020-05-05,Tuesday,14:00:00,5
2020-05-05 15:00:00,4.3,457,12.0,2020-05-05,Tuesday,15:00:00,5
2020-05-05 16:00:00,4.4,327,11.8,2020-05-05,Tuesday,16:00:00,5
2020-05-05 17:00:00,4.3,196,11.4,2020-05-05,Tuesday,17:00:00,5
2020-05-05 18:00:00,4.1,79,10.5,2020-05-05,Tuesday,18:00:00,5
2020-05-05 19:00:00,3.3,8,8.7,2020-05-05,Tuesday,19:00:00,5
2020-05-05 20:00:00,2.8,0,7.0,2020-05-05,Tuesday,20:00:00,5
2020-05-05 21:00:00,2.6,0,5.9,2020-05-05,Tuesday,21:00:00,5
2020-05-05 22:00:00,2.5,0,5.1,2020-05-05,Tuesday,22:00:00,5
2020-05-05 23:00:00,2.5,0,4.4,2020-05-05,Tuesday,23:00:00,5
2020-05-06 00:00:00,2.5,0,3.9,2020-05-06,Wednesday,00:00:00,5
2020-05-06 01:00:00,2.5,0,3.4,2020-05-06,Wednesday,01:00:00,5
2020-05-06 02:00:00,2.5,0,2.9,2020-05-06,Wednesday,02:00:00,5
2020-05-06 03:00:00,2.5,0,2.5,2020-05-06,Wednesday,03:00:00,5
2020-05-06 04:00:00,2.4,10,2.2,2020-05-06,Wednesday,04:00:00,5
2020-05-06 05:00:00,2.4,87,3.1,2020-05-06,Wednesday,05:00:00,5
2020-05-06 06:00:00,2.5,227,5.6,2020-05-06,Wednesday,06:00:00,5
2020-05-06 07:00:00,3.0,397,7.8,2020-05-06,Wednesday,07:00:00,5
2020-05-06 08:00:00,3.6,569,9.7,2020-05-06,Wednesday,08:00:00,5
2020-05-06 09:00:00,4.0,706,11.0,2020-05-06,Wednesday,09:00:00,5
2020-05-06 10:00:00,4.2,779,11.9,2020-05-06,Wednesday,10:00:00,5
2020-05-06 11:00:00,4.2,825,12.7,2020-05-06,Wednesday,11:00:00,5
2020-05-06 12:00:00,4.2,799,13.4,2020-05-06,Wednesday,12:00:00,5
2020-05-06 13:00:00,4.2,767,14.0,2020-05-06,Wednesday,13:00:00,5
2020-05-06 14:00:00,4.3,680,14.3,2020-05-06,Wednesday,14:00:00,5
2020-05-06 15:00:00,4.3,544,14.5,2020-05-06,Wednesday,15:00:00,5
2020-05-06 16:00:00,4.4,406,14.4,2020-05-06,Wednesday,16:00:00,5
2020-05-06 17:00:00,4.3,246,13.9,2020-05-06,Wednesday,17:00:00,5
2020-05-06 18:00:00,4.1,103,12.8,2020-05-06,Wednesday,18:00:00,5
2020-05-06 19:00:00,3.5,10,10.4,2020-05-06,Wednesday,19:00:00,5
2020-05-06 20:00:00,3.1,0,8.5,2020-05-06,Wednesday,20:00:00,5
2020-05-06 21:00:00,3.1,0,7.4,2020-05-06,Wednesday,21:00:00,5
2020-05-06 22:00:00,3.0,0,6.5,2020-05-06,Wednesday,22:00:00,5
2020-05-06 23:00:00,3.0,0,5.8,2020-05-06,Wednesday,23:00:00,5
2020-05-07 00:00:00,2.9,0,5.1,2020-05-07,Thursday,00:00:00,5
2020-05-07 01:00:00,2.8,0,4.6,2020-05-07,Thursday,01:00:00,5
2020-05-07 02:00:00,2.8,0,4.2,2020-05-07,Thursday,02:00:00,5
2020-05-07 03:00:00,2.7,0,3.8,2020-05-07,Thursday,03:00:00,5
2020-05-07 04:00:00,2.7,10,3.5,2020-05-07,Thursday,04:00:00,5
2020-05-07 05:00:00,2.6,80,4.4,2020-05-07,Thursday,05:00:00,5
2020-05-07 06:00:00,2.7,202,6.9,2020-05-07,Thursday,06:00:00,5
2020-05-07 07:00:00,3.0,316,9.3,2020-05-07,Thursday,07:00:00,5
2020-05-07 08:00:00,3.2,449,11.3,2020-05-07,Thursday,08:00:00,5
2020-05-07 09:00:00,3.4,590,12.8,2020-05-07,Thursday,09:00:00,5
2020-05-07 10:00:00,3.6,687,14.1,2020-05-07,Thursday,10:00:00,5
2020-05-07 11:00:00,3.5,767,15.2,2020-05-07,Thursday,11:00:00,5
2020-05-07 12:00:00,3.5,814,16.3,2020-05-07,Thursday,12:00:00,5
2020-05-07 13:00:00,3.5,791,17.2,2020-05-07,Thursday,13:00:00,5
2020-05-07 14:00:00,3.4,713,17.9,2020-05-07,Thursday,14:00:00,5
2020-05-07 15:00:00,3.3,584,18.3,2020-05-07,Thursday,15:00:00,5
2020-05-07 16:00:00,3.1,421,18.2,2020-05-07,Thursday,16:00:00,5
2020-05-07 17:00:00,2.8,249,17.7,2020-05-07,Thursday,17:00:00,5
2020-05-07 18:00:00,2.5,93,16.1,2020-05-07,Thursday,18:00:00,5
2020-05-07 19:00:00,2.0,9,13.1,2020-05-07,Thursday,19:00:00,5
2020-05-07 20:00:00,1.7,0,11.0,2020-05-07,Thursday,20:00:00,5
2020-05-07 21:00:00,1.7,0,9.6,2020-05-07,Thursday,21:00:00,5
2020-05-07 22:00:00,1.6,0,8.7,2020-05-07,Thursday,22:00:00,5
2020-05-07 23:00:00,1.6,0,8.0,2020-05-07,Thursday,23:00:00,5
2020-05-08 00:00:00,1.7,0,7.4,2020-05-08,Friday,00:00:00,5
2020-05-08 01:00:00,1.7,0,7.0,2020-05-08,Friday,01:00:00,5
2020-05-08 02:00:00,1.6,0,6.5,2020-05-08,Friday,02:00:00,5
2020-05-08 03:00:00,1.6,0,6.1,2020-05-08,Friday,03:00:00,5
2020-05-08 04:00:00,1.6,14,5.8,2020-05-08,Friday,04:00:00,5
2020-05-08 05:00:00,1.6,96,6.8,2020-05-08,Friday,05:00:00,5
2020-05-08 06:00:00,1.7,241,9.7,2020-05-08,Friday,06:00:00,5
2020-05-08 07:00:00,1.9,420,12.7,2020-05-08,Friday,07:00:00,5
2020-05-08 08:00:00,2.2,567,15.3,2020-05-08,Friday,08:00:00,5
2020-05-08 09:00:00,2.5,698,17.2,2020-05-08,Friday,09:00:00,5
2020-05-08 10:00:00,2.8,792,18.5,2020-05-08,Friday,10:00:00,5
2020-05-08 11:00:00,3.0,825,19.6,2020-05-08,Friday,11:00:00,5
2020-05-08 12:00:00,3.1,799,20.3,2020-05-08,Friday,12:00:00,5
2020-05-08 13:00:00,3.2,757,20.9,2020-05-08,Friday,13:00:00,5
2020-05-08 14:00:00,3.2,657,21.2,2020-05-08,Friday,14:00:00,5
2020-05-08 15:00:00,3.2,547,21.2,2020-05-08,Friday,15:00:00,5
2020-05-08 16:00:00,3.1,377,20.9,2020-05-08,Friday,16:00:00,5
2020-05-08 17:00:00,3.1,212,20.1,2020-05-08,Friday,17:00:00,5
2020-05-08 18:00:00,2.7,77,18.6,2020-05-08,Friday,18:00:00,5
2020-05-08 19:00:00,2.2,9,16.3,2020-05-08,Friday,19:00:00,5
2020-05-08 20:00:00,1.9,0,14.4,2020-05-08,Friday,20:00:00,5
2020-05-08 21:00:00,1.8,0,13.1,2020-05-08,Friday,21:00:00,5
2020-05-08 22:00:00,1.7,0,12.1,2020-05-08,Friday,22:00:00,5
2020-05-08 23:00:00,1.7,0,11.2,2020-05-08,Friday,23:00:00,5
2020-05-09 00:00:00,1.6,0,10.5,2020-05-09,Saturday,00:00:00,5
2020-05-09 01:00:00,1.7,0,9.9,2020-05-09,Saturday,01:00:00,5
2020-05-09 02:00:00,1.6,0,9.4,2020-05-09,Saturday,02:00:00,5
2020-05-09 03:00:00,1.6,0,8.9,2020-05-09,Saturday,03:00:00,5
2020-05-09 04:00:00,1.6,15,8.7,2020-05-09,Saturday,04:00:00,5
2020-05-09 05:00:00,1.6,84,9.8,2020-05-09,Saturday,05:00:00,5
2020-05-09 06:00:00,1.5,203,12.2,2020-05-09,Saturday,06:00:00,5
2020-05-09 07:00:00,1.7,318,14.5,2020-05-09,Saturday,07:00:00,5
2020-05-09 08:00:00,2.1,456,16.4,2020-05-09,Saturday,08:00:00,5
2020-05-09 09:00:00,2.3,574,17.9,2020-05-09,Saturday,09:00:00,5
2020-05-09 10:00:00,2.4,627,19.1,2020-05-09,Saturday,10:00:00,5
2020-05-09 11:00:00,2.6,666,19.8,2020-05-09,Saturday,11:00:00,5
2020-05-09 12:00:00,2.8,679,20.3,2020-05-09,Saturday,12:00:00,5
2020-05-09 13:00:00,2.8,613,20.6,2020-05-09,Saturday,13:00:00,5
2020-05-09 14:00:00,2.8,550,20.7,2020-05-09,Saturday,14:00:00,5
2020-05-09 15:00:00,2.9,455,20.5,2020-05-09,Saturday,15:00:00,5
2020-05-09 16:00:00,3.0,322,20.2,2020-05-09,Saturday,16:00:00,5
2020-05-09 17:00:00,3.0,192,19.6,2020-05-09,Saturday,17:00:00,5
2020-05-09 18:00:00,2.7,76,18.4,2020-05-09,Saturday,18:00:00,5
2020-05-09 19:00:00,2.4,9,16.4,2020-05-09,Saturday,19:00:00,5
2020-05-09 20:00:00,2.3,0,14.6,2020-05-09,Saturday,20:00:00,5
2020-05-09 21:00:00,2.1,0,13.5,2020-05-09,Saturday,21:00:00,5
2020-05-09 22:00:00,2.0,0,12.6,2020-05-09,Saturday,22:00:00,5
2020-05-09 23:00:00,2.0,0,12.0,2020-05-09,Saturday,23:00:00,5
2020-05-10 00:00:00,1.9,0,11.4,2020-05-10,Sunday,00:00:00,5
2020-05-10 01:00:00,1.9,0,10.9,2020-05-10,Sunday,01:00:00,5
2020-05-10 02:00:00,1.9,0,10.5,2020-05-10,Sunday,02:00:00,5
2020-05-10 03:00:00,1.8,0,10.2,2020-05-10,Sunday,03:00:00,5
2020-05-10 04:00:00,1.8,19,10.1,2020-05-10,Sunday,04:00:00,5
2020-05-10 05:00:00,1.8,89,11.1,2020-05-10,Sunday,05:00:00,5
2020-05-10 06:00:00,1.8,183,13.0,2020-05-10,Sunday,06:00:00,5
2020-05-10 07:00:00,1.9,273,14.7,2020-05-10,Sunday,07:00:00,5
2020-05-10 08:00:00,2.1,393,16.2,2020-05-10,Sunday,08:00:00,5
2020-05-10 09:00:00,2.4,514,17.6,2020-05-10,Sunday,09:00:00,5
2020-05-10 10:00:00,2.7,578,18.8,2020-05-10,Sunday,10:00:00,5
2020-05-10 11:00:00,3.0,607,19.6,2020-05-10,Sunday,11:00:00,5
2020-05-10 12:00:00,3.3,549,20.3,2020-05-10,Sunday,12:00:00,5
2020-05-10 13:00:00,3.5,454,20.5,2020-05-10,Sunday,13:00:00,5
2020-05-10 14:00:00,3.7,406,20.5,2020-05-10,Sunday,14:00:00,5
2020-05-10 15:00:00,3.8,307,20.2,2020-05-10,Sunday,15:00:00,5
2020-05-10 16:00:00,3.9,230,19.5,2020-05-10,Sunday,16:00:00,5
2020-05-10 17:00:00,3.8,146,18.5,2020-05-10,Sunday,17:00:00,5
2020-05-10 18:00:00,3.8,57,17.1,2020-05-10,Sunday,18:00:00,5
2020-05-10 19:00:00,3.8,7,15.3,2020-05-10,Sunday,19:00:00,5
2020-05-10 20:00:00,3.8,0,14.1,2020-05-10,Sunday,20:00:00,5
2020-05-10 21:00:00,3.9,0,13.3,2020-05-10,Sunday,21:00:00,5
2020-05-10 22:00:00,4.1,0,12.6,2020-05-10,Sunday,22:00:00,5
2020-05-10 23:00:00,4.2,0,11.8,2020-05-10,Sunday,23:00:00,5
2020-05-11 00:00:00,4.3,0,11.1,2020-05-11,Monday,00:00:00,5
2020-05-11 01:00:00,4.4,0,10.5,2020-05-11,Monday,01:00:00,5
2020-05-11 02:00:00,4.6,0,9.8,2020-05-11,Monday,02:00:00,5
2020-05-11 03:00:00,4.7,0,9.3,2020-05-11,Monday,03:00:00,5
2020-05-11 04:00:00,4.8,9,8.7,2020-05-11,Monday,04:00:00,5
2020-05-11 05:00:00,5.0,34,8.4,2020-05-11,Monday,05:00:00,5
2020-05-11 06:00:00,5.2,79,8.2,2020-05-11,Monday,06:00:00,5
2020-05-11 07:00:00,5.4,131,8.1,2020-05-11,Monday,07:00:00,5
2020-05-11 08:00:00,5.6,161,8.0,2020-05-11,Monday,08:00:00,5
2020-05-11 09:00:00,5.8,212,8.0,2020-05-11,Monday,09:00:00,5
2020-05-11 10:00:00,6.0,246,8.0,2020-05-11,Monday,10:00:00,5
2020-05-11 11:00:00,6.3,280,7.9,2020-05-11,Monday,11:00:00,5
2020-05-11 12:00:00,6.4,280,7.9,2020-05-11,Monday,12:00:00,5
2020-05-11 13:00:00,6.6,266,7.8,2020-05-11,Monday,13:00:00,5
2020-05-11 14:00:00,6.7,271,7.7,2020-05-11,Monday,14:00:00,5
2020-05-11 15:00:00,6.7,213,7.4,2020-05-11,Monday,15:00:00,5
2020-05-11 16:00:00,6.6,173,7.0,2020-05-11,Monday,16:00:00,5
2020-05-11 17:00:00,6.2,124,6.6,2020-05-11,Monday,17:00:00,5
2020-05-11 18:00:00,5.9,64,6.1,2020-05-11,Monday,18:00:00,5
2020-05-11 19:00:00,5.2,13,5.3,2020-05-11,Monday,19:00:00,5
2020-05-11 20:00:00,4.5,0,4.4,2020-05-11,Monday,20:00:00,5
2020-05-11 21:00:00,4.1,0,3.6,2020-05-11,Monday,21:00:00,5
2020-05-11 22:00:00,3.9,0,3.0,2020-05-11,Monday,22:00:00,5
2020-05-11 23:00:00,3.6,0,2.4,2020-05-11,Monday,23:00:00,5
2020-05-12 00:00:00,3.5,0,1.9,2020-05-12,Tuesday,00:00:00,5
2020-05-12 01:00:00,3.2,0,1.4,2020-05-12,Tuesday,01:00:00,5
2020-05-12 02:00:00,3.0,0,1.0,2020-05-12,Tuesday,02:00:00,5
2020-05-12 03:00:00,2.9,1,0.7,2020-05-12,Tuesday,03:00:00,5
2020-05-12 04:00:00,2.9,27,0.5,2020-05-12,Tuesday,04:00:00,5
2020-05-12 05:00:00,2.9,121,1.4,2020-05-12,Tuesday,05:00:00,5
2020-05-12 06:00:00,3.1,267,3.2,2020-05-12,Tuesday,06:00:00,5
2020-05-12 07:00:00,3.5,418,5.0,2020-05-12,Tuesday,07:00:00,5
2020-05-12 08:00:00,3.8,548,6.4,2020-05-12,Tuesday,08:00:00,5
2020-05-12 09:00:00,4.0,614,7.3,2020-05-12,Tuesday,09:00:00,5
2020-05-12 10:00:00,4.3,624,7.9,2020-05-12,Tuesday,10:00:00,5
2020-05-12 11:00:00,4.4,646,8.6,2020-05-12,Tuesday,11:00:00,5
2020-05-12 12:00:00,4.4,656,9.2,2020-05-12,Tuesday,12:00:00,5
2020-05-12 13:00:00,4.4,599,9.7,2020-05-12,Tuesday,13:00:00,5
2020-05-12 14:00:00,4.3,525,10.0,2020-05-12,Tuesday,14:00:00,5
2020-05-12 15:00:00,4.1,406,10.1,2020-05-12,Tuesday,15:00:00,5
2020-05-12 16:00:00,4.0,273,10.0,2020-05-12,Tuesday,16:00:00,5
2020-05-12 17:00:00,3.9,144,9.7,2020-05-12,Tuesday,17:00:00,5
2020-05-12 18:00:00,3.6,54,8.9,2020-05-12,Tuesday,18:00:00,5
2020-05-12 19:00:00,3.0,8,7.4,2020-05-12,Tuesday,19:00:00,5
2020-05-12 20:00:00,2.5,0,6.2,2020-05-12,Tuesday,20:00:00,5
2020-05-12 21:00:00,2.4,0,5.3,2020-05-12,Tuesday,21:00:00,5
2020-05-12 22:00:00,2.3,0,4.7,2020-05-12,Tuesday,22:00:00,5
2020-05-12 23:00:00,2.3,0,4.3,2020-05-12,Tuesday,23:00:00,5
2020-05-13 00:00:00,2.3,0,4.0,2020-05-13,Wednesday,00:00:00,5
2020-05-13 01:00:00,2.2,0,3.8,2020-05-13,Wednesday,01:00:00,5
2020-05-13 02:00:00,2.2,0,3.5,2020-05-13,Wednesday,02:00:00,5
2020-05-13 03:00:00,2.2,0,3.4,2020-05-13,Wednesday,03:00:00,5
2020-05-13 04:00:00,2.1,13,3.2,2020-05-13,Wednesday,04:00:00,5
2020-05-13 05:00:00,2.1,75,4.0,2020-05-13,Wednesday,05:00:00,5
2020-05-13 06:00:00,2.1,182,5.8,2020-05-13,Wednesday,06:00:00,5
2020-05-13 07:00:00,2.4,325,7.6,2020-05-13,Wednesday,07:00:00,5
2020-05-13 08:00:00,2.8,451,9.1,2020-05-13,Wednesday,08:00:00,5
2020-05-13 09:00:00,3.0,532,9.9,2020-05-13,Wednesday,09:00:00,5
2020-05-13 10:00:00,3.1,505,10.4,2020-05-13,Wednesday,10:00:00,5
2020-05-13 11:00:00,3.0,480,10.8,2020-05-13,Wednesday,11:00:00,5
2020-05-13 12:00:00,3.1,467,10.9,2020-05-13,Wednesday,12:00:00,5
2020-05-13 13:00:00,3.0,441,11.0,2020-05-13,Wednesday,13:00:00,5
2020-05-13 14:00:00,3.1,349,10.8,2020-05-13,Wednesday,14:00:00,5
2020-05-13 15:00:00,3.2,267,10.6,2020-05-13,Wednesday,15:00:00,5
2020-05-13 16:00:00,3.3,176,10.2,2020-05-13,Wednesday,16:00:00,5
2020-05-13 17:00:00,3.4,123,9.8,2020-05-13,Wednesday,17:00:00,5
2020-05-13 18:00:00,3.4,61,9.1,2020-05-13,Wednesday,18:00:00,5
2020-05-13 19:00:00,3.2,11,8.3,2020-05-13,Wednesday,19:00:00,5
2020-05-13 20:00:00,3.1,0,7.6,2020-05-13,Wednesday,20:00:00,5
2020-05-13 21:00:00,3.0,0,7.2,2020-05-13,Wednesday,21:00:00,5
2020-05-13 22:00:00,2.9,0,6.8,2020-05-13,Wednesday,22:00:00,5
2020-05-13 23:00:00,2.8,0,6.4,2020-05-13,Wednesday,23:00:00,5
2020-05-14 00:00:00,2.8,0,6.0,2020-05-14,Thursday,00:00:00,5
2020-05-14 01:00:00,2.9,0,5.6,2020-05-14,Thursday,01:00:00,5
2020-05-14 02:00:00,2.9,0,5.2,2020-05-14,Thursday,02:00:00,5
2020-05-14 03:00:00,2.9,0,4.8,2020-05-14,Thursday,03:00:00,5
2020-05-14 04:00:00,2.9,18,4.6,2020-05-14,Thursday,04:00:00,5
2020-05-14 05:00:00,2.9,88,5.1,2020-05-14,Thursday,05:00:00,5
2020-05-14 06:00:00,3.2,207,6.2,2020-05-14,Thursday,06:00:00,5
2020-05-14 07:00:00,3.6,340,7.3,2020-05-14,Thursday,07:00:00,5
2020-05-14 08:00:00,3.9,453,8.2,2020-05-14,Thursday,08:00:00,5
2020-05-14 09:00:00,4.0,546,9.1,2020-05-14,Thursday,09:00:00,5
2020-05-14 10:00:00,4.1,592,9.9,2020-05-14,Thursday,10:00:00,5
2020-05-14 11:00:00,4.2,575,10.6,2020-05-14,Thursday,11:00:00,5
2020-05-14 12:00:00,4.3,570,11.1,2020-05-14,Thursday,12:00:00,5
2020-05-14 13:00:00,4.4,487,11.4,2020-05-14,Thursday,13:00:00,5
2020-05-14 14:00:00,4.5,438,11.6,2020-05-14,Thursday,14:00:00,5
2020-05-14 15:00:00,4.5,402,11.7,2020-05-14,Thursday,15:00:00,5
2020-05-14 16:00:00,4.4,290,11.6,2020-05-14,Thursday,16:00:00,5
2020-05-14 17:00:00,4.2,171,11.3,2020-05-14,Thursday,17:00:00,5
2020-05-14 18:00:00,3.9,85,10.6,2020-05-14,Thursday,18:00:00,5
2020-05-14 19:00:00,3.5,15,9.4,2020-05-14,Thursday,19:00:00,5
2020-05-14 20:00:00,3.2,0,8.0,2020-05-14,Thursday,20:00:00,5
2020-05-14 21:00:00,3.1,0,7.1,2020-05-14,Thursday,21:00:00,5
2020-05-14 22:00:00,3.1,0,6.5,2020-05-14,Thursday,22:00:00,5
2020-05-14 23:00:00,3.1,0,5.9,2020-05-14,Thursday,23:00:00,5
2020-05-15 00:00:00,3.2,0,5.4,2020-05-15,Friday,00:00:00,5
2020-05-15 01:00:00,3.2,0,4.9,2020-05-15,Friday,01:00:00,5
2020-05-15 02:00:00,3.2,0,4.5,2020-05-15,Friday,02:00:00,5
2020-05-15 03:00:00,3.1,1,4.1,2020-05-15,Friday,03:00:00,5
2020-05-15 04:00:00,3.2,23,3.9,2020-05-15,Friday,04:00:00,5
2020-05-15 05:00:00,3.1,104,5.0,2020-05-15,Friday,05:00:00,5
2020-05-15 06:00:00,3.3,224,6.8,2020-05-15,Friday,06:00:00,5
2020-05-15 07:00:00,3.7,340,8.4,2020-05-15,Friday,07:00:00,5
2020-05-15 08:00:00,4.0,431,9.7,2020-05-15,Friday,08:00:00,5
