"Datum (MT+1)","Import Saldo","Kernenergie","Nicht Erneuerbar","Erneuerbar","Day Ahead Auktion (DE-LU)"
2019-01-04T21:30:00.000Z,,9146.174,41047.151,34411.367,43.96
2019-01-04T21:45:00.000Z,,9115.875,40542.516,34733.515,43.96
2019-01-04T22:00:00.000Z,,9090.402,38866.028,35212.642,31.41
2019-01-04T22:15:00.000Z,,9028.904,38075.459,35566.633,31.41
2019-01-04T22:30:00.000Z,,8967.366,37638.043,35716.993,31.41
2019-01-04T22:45:00.000Z,,8913.932,37256.422,35860.398,31.41
2019-01-04T23:00:00.000Z,,8933.249,35169.218,36202.158,26.9
2019-01-04T23:15:00.000Z,,8937.136,34427.987,36417.878,26.9
2019-01-04T23:30:00.000Z,,8922.866,34249.988,36640.113,26.9
2019-01-04T23:45:00.000Z,,8912.893,33955.359,36827.433,26.9
2019-01-05T00:00:00.000Z,,8935.388,33270.43,36791.689,25.12
2019-01-05T00:15:00.000Z,,8925.984,33053.653,36864.821,25.12
2019-01-05T00:30:00.000Z,,8925.344,33137.247,37130.063,25.12
2019-01-05T00:45:00.000Z,,8910.165,33050.775,37311.158,25.12
2019-01-05T01:00:00.000Z,,8925.115,32999.421,37633.648,24.12
2019-01-05T01:15:00.000Z,,8912.783,32791.246,37835.797,24.12
2019-01-05T01:30:00.000Z,,8917.4,32876.887,37992.467,24.12
2019-01-05T01:45:00.000Z,,8921.277,32634.362,38170.715,24.12
2019-01-05T02:00:00.000Z,,8933.049,32197.129,38526.429,22.04
2019-01-05T02:15:00.000Z,,8925.694,32077.554,38790.328,22.04
2019-01-05T02:30:00.000Z,,8923.266,32192.754,39089.35,22.04
2019-01-05T02:45:00.000Z,,8918.909,32013.701,39345.056,22.04
2019-01-05T03:00:00.000Z,,8931.67,31944.657,39616.313,18.37
2019-01-05T03:15:00.000Z,,8924.175,31994.056,39615.344,18.37
2019-01-05T03:30:00.000Z,,8925.414,31900.443,39684.564,18.37
2019-01-05T03:45:00.000Z,,8928.592,32090.445,39575.289,18.37
2019-01-05T04:00:00.000Z,,8938.086,32347.594,39389.951,22.09
2019-01-05T04:15:00.000Z,,8925.734,32510.029,39311.151,22.09
2019-01-05T04:30:00.000Z,,8933.969,32737.659,39356.156,22.09
2019-01-05T04:45:00.000Z,,8923.096,32737.884,39310.524,22.09
2019-01-05T05:00:00.000Z,,8897.623,33010.537,40210.579,23.35
2019-01-05T05:15:00.000Z,,8921.527,33271.512,40078.083,23.35
2019-01-05T05:30:00.000Z,,8930.251,33397.878,39859.702,23.35
2019-01-05T05:45:00.000Z,,8928.193,33857.638,39497.792,23.35
2019-01-05T06:00:00.000Z,,8825.532,34894.902,39005.858,28.76
2019-01-05T06:15:00.000Z,,8874.709,35804.842,38704.805,28.76
2019-01-05T06:30:00.000Z,,8920.088,36554.84,38502.25,28.76
2019-01-05T06:45:00.000Z,,8930.611,36885.291,38303.261,28.76
2019-01-05T07:00:00.000Z,,8904.489,37341.624,37911.958,36.63
2019-01-05T07:15:00.000Z,,8943.552,37967.395,37585.749,36.63
2019-01-05T07:30:00.000Z,,9003.871,38432.252,37247.537,36.63
2019-01-05T07:45:00.000Z,,9062.911,39167.82,36979.545,36.63
2019-01-05T08:00:00.000Z,,9083.387,40028.674,36741.993,40.46
2019-01-05T08:15:00.000Z,,9117.414,40733.984,36582.586,40.46
2019-01-05T08:30:00.000Z,,9129.266,41150.494,36402.014,40.46
2019-01-05T08:45:00.000Z,,9126.568,41553.506,36180.197,40.46
2019-01-05T09:00:00.000Z,,9128.017,42785.67,35924.759,45.85
2019-01-05T09:15:00.000Z,,9156.727,43433.833,35709.848,45.85
2019-01-05T09:30:00.000Z,,9158.756,43808.93,35461.539,45.85
2019-01-05T09:45:00.000Z,,9159.265,43790.718,35404.86,45.85
2019-01-05T10:00:00.000Z,,9171.677,43946.876,35309.985,49.8
2019-01-05T10:15:00.000Z,,9162.113,43936.942,35158.39,49.8
2019-01-05T10:30:00.000Z,,9169.109,44169.413,35017.936,49.8
2019-01-05T10:45:00.000Z,,9170.338,44372.95,34728.411,49.8
2019-01-05T11:00:00.000Z,,9165.641,44904.239,34222.698,51.36
2019-01-05T11:15:00.000Z,,9148.233,44814.651,34130.817,51.36
2019-01-05T11:30:00.000Z,,9166.83,44836.416,33739.892,51.36
2019-01-05T11:45:00.000Z,,9148.842,44782.783,33468.472,51.36
2019-01-05T12:00:00.000Z,,9161.004,44969.619,33428.251,51.74
2019-01-05T12:15:00.000Z,,9131.504,45035.925,33072.613,51.74
2019-01-05T12:30:00.000Z,,9167.49,45136.844,32601.187,51.74
2019-01-05T12:45:00.000Z,,9169.368,45062.59,32173.558,51.74
2019-01-05T13:00:00.000Z,,9183.219,45085.024,31823.454,51.92
2019-01-05T13:15:00.000Z,,9187.596,45107.536,31217.911,51.92
2019-01-05T13:30:00.000Z,,9195.201,45392.041,30475.171,51.92
2019-01-05T13:45:00.000Z,,9183.139,45525.385,30271.446,51.92
2019-01-05T14:00:00.000Z,,9182.639,45941.453,29778.597,53.22
2019-01-05T14:15:00.000Z,,9167.729,46119.564,29310.931,53.22
2019-01-05T14:30:00.000Z,,9132.204,45515.788,28990.74,53.22
2019-01-05T14:45:00.000Z,,9126.967,45524.286,28895.505,53.22
2019-01-05T15:00:00.000Z,,9110.239,45681.415,28692.978,56.62
2019-01-05T15:15:00.000Z,,9124.209,45924.854,28513.349,56.62
2019-01-05T15:30:00.000Z,,9129.705,46267.965,28282.926,56.62
2019-01-05T15:45:00.000Z,,9129.895,46346.743,28210.909,56.62
2019-01-05T16:00:00.000Z,,9074.983,46757.726,28036.575,56.92
2019-01-05T16:15:00.000Z,,9126.178,46856.73,27959.208,56.92
2019-01-05T16:30:00.000Z,,9101.305,47040.96,27827.498,56.92
2019-01-05T16:45:00.000Z,,9124.869,47027.975,27895.364,56.92
2019-01-05T17:00:00.000Z,,9185.567,46970.034,27815.404,61.64
2019-01-05T17:15:00.000Z,,9294.723,47030.119,27731.565,61.64
2019-01-05T17:30:00.000Z,,9374.289,47081.699,27875.148,61.64
2019-01-05T17:45:00.000Z,,9414.781,47000.289,27859.085,61.64
2019-01-05T18:00:00.000Z,,9415.431,46731.82,27509.249,59.44
2019-01-05T18:15:00.000Z,,9415.081,46641.617,27062.39,59.44
2019-01-05T18:30:00.000Z,,9416.01,46576.474,26868.829,59.44
2019-01-05T18:45:00.000Z,,9392.506,46258.799,26808.327,59.44
2019-01-05T19:00:00.000Z,,9413.332,45730.865,26804.849,52.75
2019-01-05T19:15:00.000Z,,9399.911,45493.154,26846.053,52.75
2019-01-05T19:30:00.000Z,,9398.392,45371.661,26721.318,52.75
2019-01-05T19:45:00.000Z,,9399.822,45038.959,26504.597,52.75
2019-01-05T20:00:00.000Z,,9414.302,44242.752,26415.062,51.9
2019-01-05T20:15:00.000Z,,9412.543,43841.204,26230.231,51.9
2019-01-05T20:30:00.000Z,,9402.47,43729.744,26079.299,51.9
2019-01-05T20:45:00.000Z,,9387.23,43507.518,26026.193,51.9
2019-01-05T21:00:00.000Z,,9409.495,43403.252,25416.527,51.38
2019-01-05T21:15:00.000Z,,9412.413,43077.8,25237.897,51.38
2019-01-05T21:30:00.000Z,,9416.18,43067.25,24960.955,51.38
2019-01-05T21:45:00.000Z,,9406.347,42906.274,24709.11,51.38
2019-01-05T22:00:00.000Z,,9397.933,42369.781,24825.169,49.96
2019-01-05T22:15:00.000Z,,9363.007,42023.726,24678.108,49.96
2019-01-05T22:30:00.000Z,,9382.833,41931.621,24406.665,49.96
2019-01-05T22:45:00.000Z,,9383.023,41576.133,24124.385,49.96
2019-01-05T23:00:00.000Z,,9424.565,40677.04,24039.654,50.29
2019-01-05T23:15:00.000Z,,9426.433,40753,23975.65,50.29
2019-01-05T23:30:00.000Z,,9429.112,40796.485,23790.028,50.29
2019-01-05T23:45:00.000Z,,9401.65,40830.717,23498.633,50.29
2019-01-06T00:00:00.000Z,,9440.944,40782.316,23350.96,47.72
2019-01-06T00:15:00.000Z,,9424.904,40741.077,22998.053,47.72
2019-01-06T00:30:00.000Z,,9427.183,41088.617,22669.799,47.72
2019-01-06T00:45:00.000Z,,9408.715,41260.049,22361.402,47.72
2019-01-06T01:00:00.000Z,,9439.804,41753.11,22149.565,48.38
2019-01-06T01:15:00.000Z,,9429.861,41868.279,21724.981,48.38
2019-01-06T01:30:00.000Z,,9431.11,41847.963,21540.526,48.38
2019-01-06T01:45:00.000Z,,9435.327,41726.362,21436.146,48.38
2019-01-06T02:00:00.000Z,,9445.7,41686.25,21298.631,48.02
2019-01-06T02:15:00.000Z,,9437.696,41555.125,21182.176,48.02
2019-01-06T02:30:00.000Z,,9438.395,41641.251,21296.784,48.02
2019-01-06T02:45:00.000Z,,9431.31,41528.85,21005.158,48.02
2019-01-06T03:00:00.000Z,,9432.369,41402.337,20825.861,44.23
2019-01-06T03:15:00.000Z,,9426.633,41302.617,20604.723,44.23
2019-01-06T03:30:00.000Z,,9430.82,41251.59,20344.073,44.23
2019-01-06T03:45:00.000Z,,9421.487,41302.215,20203.526,44.23
2019-01-06T04:00:00.000Z,,9434.468,41652.46,20357.05,47.17
2019-01-06T04:15:00.000Z,,9437.446,42008.076,20048.749,47.17
2019-01-06T04:30:00.000Z,,9437.906,42177.289,19864.939,47.17
2019-01-06T04:45:00.000Z,,9445.75,42286.75,19428.41,47.17
2019-01-06T05:00:00.000Z,,9348.786,42109.597,19326.956,48.19
2019-01-06T05:15:00.000Z,,9218.655,42002.713,18842.663,48.19
2019-01-06T05:30:00.000Z,,9199.518,42131.888,18313.291,48.19
2019-01-06T05:45:00.000Z,,9200.367,42393.856,17886.943,48.19
2019-01-06T06:00:00.000Z,,9174.285,43160.011,17597.626,49.11
2019-01-06T06:15:00.000Z,,9188.146,43723.072,17414.155,49.11
2019-01-06T06:30:00.000Z,,9189.345,44121.904,17360.091,49.11
2019-01-06T06:45:00.000Z,,9180.541,44438.448,17033.623,49.11
2019-01-06T07:00:00.000Z,,9226.05,44934.325,17062.745,50.44
2019-01-06T07:15:00.000Z,,9378.386,45490.428,16998.92,50.44
2019-01-06T07:30:00.000Z,,9415.711,45754.773,16915.151,50.44
2019-01-06T07:45:00.000Z,,9421.387,46257.877,16696.083,50.44
2019-01-06T08:00:00.000Z,,9407.706,47138.313,16469.171,53.4
2019-01-06T08:15:00.000Z,,9412.673,47674.453,16341.352,53.4
2019-01-06T08:30:00.000Z,,9420.038,48267.063,16461.207,53.4
2019-01-06T08:45:00.000Z,,9419.008,48593.973,16726.455,53.4
2019-01-06T09:00:00.000Z,,9406.647,48849.889,16914.077,56.55
2019-01-06T09:15:00.000Z,,9410.025,48974.813,16954.355,56.55
2019-01-06T09:30:00.000Z,,9414.641,49304.893,17070.489,56.55
2019-01-06T09:45:00.000Z,,9416.68,49466.784,17104.215,56.55
2019-01-06T10:00:00.000Z,,9434.348,50452.07,17220.237,60.02
2019-01-06T10:15:00.000Z,,9432.749,50757.724,17178.42,60.02
2019-01-06T10:30:00.000Z,,9421.297,50887.729,17354.908,60.02
2019-01-06T10:45:00.000Z,,9428.952,51012.929,17392.559,60.02
2019-01-06T11:00:00.000Z,,9423.885,51621.389,17443.569,60.22
2019-01-06T11:15:00.000Z,,9419.148,51701.484,17498.641,60.22
2019-01-06T11:30:00.000Z,,9419.618,51761.358,17687.448,60.22
2019-01-06T11:45:00.000Z,,9405.058,51748.897,17691.163,60.22
2019-01-06T12:00:00.000Z,,9401.171,51641.674,17765.364,55
2019-01-06T12:15:00.000Z,,9405.837,51679.951,17735.106,55
2019-01-06T12:30:00.000Z,,9414.082,51624.629,17594.812,55
2019-01-06T12:45:00.000Z,,9402.34,51353.959,17528.629,55
2019-01-06T13:00:00.000Z,,9398.552,50728.844,17360.846,52.39
2019-01-06T13:15:00.000Z,,9411.144,50756.32,16944.416,52.39
2019-01-06T13:30:00.000Z,,9414.512,50829.483,16568.519,52.39
2019-01-06T13:45:00.000Z,,9427.193,51078.649,16338.4,52.39
2019-01-06T14:00:00.000Z,,9404.268,52080.478,16209.256,51.57
2019-01-06T14:15:00.000Z,,9408.276,52322.197,16184.629,51.57
2019-01-06T14:30:00.000Z,,9413.902,52556.339,15900.935,51.57
2019-01-06T14:45:00.000Z,,9416.13,52743.751,15856.368,51.57
2019-01-06T15:00:00.000Z,,9395.275,52960.299,15995.015,54.71
2019-01-06T15:15:00.000Z,,9421.537,53170.618,16080.125,54.71
2019-01-06T15:30:00.000Z,,9417.859,53299.91,16388.678,54.71
2019-01-06T15:45:00.000Z,,9417.499,53401.135,16812.224,54.71
2019-01-06T16:00:00.000Z,,9382.104,53758.069,17065.494,63.43
2019-01-06T16:15:00.000Z,,9414.991,53924.819,17266.31,63.43
2019-01-06T16:30:00.000Z,,9416.39,54007.78,17482.11,63.43
2019-01-06T16:45:00.000Z,,9399.392,53976.104,17796.993,63.43
2019-01-06T17:00:00.000Z,,9386.94,53963.366,17869.533,67.37
2019-01-06T17:15:00.000Z,,9404.338,54024.654,18079.994,67.37
2019-01-06T17:30:00.000Z,,9405.188,54110.816,18214.754,67.37
2019-01-06T17:45:00.000Z,,9408.765,54048.731,18313.404,67.37
2019-01-06T18:00:00.000Z,,9400.621,53972.114,18422.601,67.2
2019-01-06T18:15:00.000Z,,9395.444,53863.204,18491.811,67.2
2019-01-06T18:30:00.000Z,,9387.32,53864.219,18679.38,67.2
2019-01-06T18:45:00.000Z,,9406.687,53827.279,18603.169,67.2
2019-01-06T19:00:00.000Z,,9421.197,53505.977,18281.273,66.03
2019-01-06T19:15:00.000Z,,9386.321,53239.474,18103.083,66.03
2019-01-06T19:30:00.000Z,,9384.572,53143.973,18002.431,66.03
2019-01-06T19:45:00.000Z,,9376.957,52950.729,17903.433,66.03
2019-01-06T20:00:00.000Z,,9402.38,52688.569,17859.628,55.36
2019-01-06T20:15:00.000Z,,9396.734,52656.347,17950.466,55.36
2019-01-06T20:30:00.000Z,,9395.624,52582.194,18043.036,55.36
2019-01-06T20:45:00.000Z,,9376.887,52474.296,17993.612,55.36
2019-01-06T21:00:00.000Z,,9394.025,51231.664,17913.814,58.59
2019-01-06T21:15:00.000Z,,9345.848,51874.607,17932.786,58.59
2019-01-06T21:30:00.000Z,,9388.419,51685.089,17947.8,58.59
2019-01-06T21:45:00.000Z,,9355.082,51414.562,17751.366,58.59
2019-01-06T22:00:00.000Z,,9356.801,50991.255,17794.347,53.7
2019-01-06T22:15:00.000Z,,9356.231,50713.387,17809.491,53.7
2019-01-06T22:30:00.000Z,,9343.32,50647.482,17870.688,53.7
2019-01-06T22:45:00.000Z,,9299.4,50450.381,17958.929,53.7
2019-01-06T23:00:00.000Z,,9392.786,49850.601,17995.647,46.03
2019-01-06T23:15:00.000Z,,9404.718,49724.419,18100.399,46.03
2019-01-06T23:30:00.000Z,,9393.316,49382.736,18114.976,46.03
2019-01-06T23:45:00.000Z,,9369.522,49229.612,18213.688,46.03
2019-01-07T00:00:00.000Z,,9409.475,49110.939,18291.487,47.98
2019-01-07T00:15:00.000Z,,9412.743,49007.982,18208.981,47.98
2019-01-07T00:30:00.000Z,,9407.446,48884.8,18256.252,47.98
2019-01-07T00:45:00.000Z,,9352.714,48646.998,18423.363,47.98
2019-01-07T01:00:00.000Z,,9422.806,48641.68,18449.055,47.84
2019-01-07T01:15:00.000Z,,9383.173,48583.894,18623.245,47.84
2019-01-07T01:30:00.000Z,,9381.304,48514.251,18698.369,47.84
2019-01-07T01:45:00.000Z,,9366.814,48389.516,18659.059,47.84
2019-01-07T02:00:00.000Z,,9404.788,48228.154,18677.171,46.11
2019-01-07T02:15:00.000Z,,9386.571,48022.581,18475.113,46.11
2019-01-07T02:30:00.000Z,,9411.733,48197.86,18562.947,46.11
2019-01-07T02:45:00.000Z,,9405.258,48335.714,18615.058,46.11
2019-01-07T03:00:00.000Z,,9413.172,48755.038,18565.029,46.08
2019-01-07T03:15:00.000Z,,9413.192,49090.63,18554.651,46.08
2019-01-07T03:30:00.000Z,,9414.222,49376.412,18767.483,46.08
2019-01-07T03:45:00.000Z,,9421.077,49850.079,19132.57,46.08
2019-01-07T04:00:00.000Z,,9314.12,50480.935,19221.936,47.62
2019-01-07T04:15:00.000Z,,9388.299,51207.429,19354.726,47.62
2019-01-07T04:30:00.000Z,,9418.849,52063.077,19243.333,47.62
2019-01-07T04:45:00.000Z,,9410.154,52819.163,19153.241,47.62
2019-01-07T05:00:00.000Z,,9403.579,53723.728,19140.837,55.77
2019-01-07T05:15:00.000Z,,9434.948,54714.23,19051.05,55.77
2019-01-07T05:30:00.000Z,,9446.54,55694.278,18762.308,55.77
2019-01-07T05:45:00.000Z,,9446.11,56415.294,18340.337,55.77
2019-01-07T06:00:00.000Z,,9406.807,57609.409,18071.36,68.61
2019-01-07T06:15:00.000Z,,9445.59,57934.689,17821.989,68.61
2019-01-07T06:30:00.000Z,,9452.226,58524.54,17558.511,68.61
2019-01-07T06:45:00.000Z,,9453.645,59007.455,17333.146,68.61
2019-01-07T07:00:00.000Z,,9420.807,59286.338,17096.095,74.15
2019-01-07T07:15:00.000Z,,9451.496,58990.67,16932.832,74.15
2019-01-07T07:30:00.000Z,,9453.775,59172.517,16765.04,74.15
2019-01-07T07:45:00.000Z,,9459.571,59258.176,16704.402,74.15
2019-01-07T08:00:00.000Z,,9447.809,59456.838,16713.54,74.93
2019-01-07T08:15:00.000Z,,9447.109,59491.582,16803.998,74.93
2019-01-07T08:30:00.000Z,,9460.96,59588.585,16993.423,74.93
2019-01-07T08:45:00.000Z,,9452.955,59626.949,17185.794,74.93
2019-01-07T09:00:00.000Z,,9462.319,59713.442,17524.91,73.59
2019-01-07T09:15:00.000Z,,9454.274,59754.599,17973.189,73.59
2019-01-07T09:30:00.000Z,,9446.859,59756.26,18458.573,73.59
2019-01-07T09:45:00.000Z,,9433.339,59798.243,19143.251,73.59
2019-01-07T10:00:00.000Z,,9453.405,60019.842,19648.364,71.23
2019-01-07T10:15:00.000Z,,9446.51,59932.246,20258.361,71.23
2019-01-07T10:30:00.000Z,,9444.821,59999.769,20957.644,71.23
2019-01-07T10:45:00.000Z,,9450.217,59887.342,21591.143,71.23
2019-01-07T11:00:00.000Z,,9458.092,59558.607,22345.791,68.79
2019-01-07T11:15:00.000Z,,9441.803,59338.485,22885.239,68.79
2019-01-07T11:30:00.000Z,,9450.637,59039.696,23346.721,68.79
2019-01-07T11:45:00.000Z,,9443.692,59166.071,23781.809,68.79
2019-01-07T12:00:00.000Z,,9450.667,59575.43,24247.898,66.75
2019-01-07T12:15:00.000Z,,9444.951,59629.059,24611.95,66.75
2019-01-07T12:30:00.000Z,,9445.83,59691.392,24575.44,66.75
2019-01-07T12:45:00.000Z,,9424.335,59694.589,24779.883,66.75
2019-01-07T13:00:00.000Z,,9445.271,59653.387,25153.167,62.47
2019-01-07T13:15:00.000Z,,9384.972,59683.467,25263.687,62.47
2019-01-07T13:30:00.000Z,,9341.731,59846.659,25562.655,62.47
2019-01-07T13:45:00.000Z,,9271.589,59881.589,25586.89,62.47
2019-01-07T14:00:00.000Z,,9251.313,59497.561,26023.541,53.25
2019-01-07T14:15:00.000Z,,9198.119,59518.473,26475.355,53.25
2019-01-07T14:30:00.000Z,,9210.121,59531.268,26835.086,53.25
2019-01-07T14:45:00.000Z,,9196.21,59330.676,27206.135,53.25
2019-01-07T15:00:00.000Z,,9155.218,59211.911,27715.07,53.26
2019-01-07T15:15:00.000Z,,9177.803,59201.707,28525.622,53.26
2019-01-07T15:30:00.000Z,,9183.839,58836.542,29469.89,53.26
2019-01-07T15:45:00.000Z,,9194.161,58665.136,30223.396,53.26
2019-01-07T16:00:00.000Z,,9167.739,58347.776,30957.356,53.42
2019-01-07T16:15:00.000Z,,9182.509,58438.728,31523.396,53.42
2019-01-07T16:30:00.000Z,,9173.835,58349.356,32010.092,53.42
2019-01-07T16:45:00.000Z,,9102.824,57967.302,33106.66,53.42
2019-01-07T17:00:00.000Z,,9074.273,57030.664,34125.476,47.91
2019-01-07T17:15:00.000Z,,9056.235,56454.861,34895.877,47.91
2019-01-07T17:30:00.000Z,,9014.194,55387.671,35657.044,47.91
2019-01-07T17:45:00.000Z,,8997.895,53973.601,36534.55,47.91
2019-01-07T18:00:00.000Z,,9072.984,52028.848,37701.028,42.05
2019-01-07T18:15:00.000Z,,9062.441,51045.116,38332.906,42.05
2019-01-07T18:30:00.000Z,,9062.591,49502.836,39202.159,42.05
2019-01-07T18:45:00.000Z,,9049.51,47552.557,40109.621,42.05
2019-01-07T19:00:00.000Z,,9075.702,45110.872,41084.018,40.96
2019-01-07T19:15:00.000Z,,9048.121,43436.901,41823.382,40.96
2019-01-07T19:30:00.000Z,,9050.269,41815.22,42694.736,40.96
2019-01-07T19:45:00.000Z,,9034.64,40316.201,43318.067,40.96
2019-01-07T20:00:00.000Z,,9086.645,38976.618,43876.704,32.04
2019-01-07T20:15:00.000Z,,9058.554,38339.26,44041.86,32.04
2019-01-07T20:30:00.000Z,,9052.388,37826.042,44334.993,32.04
2019-01-07T20:45:00.000Z,,9042.655,36986.2,44264.397,32.04
2019-01-07T21:00:00.000Z,,9075.532,35164.726,43410.913,20.82
2019-01-07T21:15:00.000Z,,9071.555,34320.404,43594.121,20.82
2019-01-07T21:30:00.000Z,,9071.585,33971.293,43780.407,20.82
2019-01-07T21:45:00.000Z,,9061.202,33676.767,43902.207,20.82
2019-01-07T22:00:00.000Z,,9077.051,32918.413,44185.595,1.84
2019-01-07T22:15:00.000Z,,9048.121,32237.801,44311.455,1.84
2019-01-07T22:30:00.000Z,,9046.312,31693.245,44540.961,1.84
2019-01-07T22:45:00.000Z,,8921.307,31168.799,44570.198,1.84
2019-01-07T23:00:00.000Z,,8685.758,28631.139,44685.411,17.94
2019-01-07T23:15:00.000Z,,8670.858,28572.949,44712.205,17.94
2019-01-07T23:30:00.000Z,,8654.269,28632.578,44818.384,17.94
2019-01-07T23:45:00.000Z,,8666.79,28448.187,44392.643,17.94
2019-01-08T00:00:00.000Z,,8887.61,28018.783,44733.974,20.91
2019-01-08T00:15:00.000Z,,8995.097,27980.847,44559.85,20.91
2019-01-08T00:30:00.000Z,,8993.468,27909.971,44557.763,20.91
2019-01-08T00:45:00.000Z,,8932.65,27796.874,44449.06,20.91
2019-01-08T01:00:00.000Z,,8857.071,27716.437,44359.452,7.78
2019-01-08T01:15:00.000Z,,8675.085,27506.546,44458.669,7.78
2019-01-08T01:30:00.000Z,,8671.647,27536.336,44275.162,7.78
2019-01-08T01:45:00.000Z,,8655.558,27547.886,44448.402,7.78
2019-01-08T02:00:00.000Z,,8784.181,27848.892,44503.249,14.33
2019-01-08T02:15:00.000Z,,8908.646,27988.755,44651.67,14.33
2019-01-08T02:30:00.000Z,,8904.409,28001.058,44737.343,14.33
2019-01-08T02:45:00.000Z,,8893.916,28322.668,44933.863,14.33
2019-01-08T03:00:00.000Z,,8898.423,28555.94,44658.804,18.56
2019-01-08T03:15:00.000Z,,8946.12,28829.277,44450.989,18.56
2019-01-08T03:30:00.000Z,,8993.248,28907.236,44298.951,18.56
2019-01-08T03:45:00.000Z,,9022.179,29375.838,44394.285,18.56
2019-01-08T04:00:00.000Z,,9058.984,30303.333,44267.966,18.57
2019-01-08T04:15:00.000Z,,9087.624,30800.981,44241.459,18.57
2019-01-08T04:30:00.000Z,,9113.007,31411.258,44660.761,18.57
2019-01-08T04:45:00.000Z,,9117.674,31765.499,44729.948,18.57
2019-01-08T05:00:00.000Z,,9080.419,33400.778,45702.016,35.81
2019-01-08T05:15:00.000Z,,9112.187,34145.712,46114.31,35.81
2019-01-08T05:30:00.000Z,,9125.208,34688.33,46261.187,35.81
2019-01-08T05:45:00.000Z,,9123.13,35034.355,46481.915,35.81
2019-01-08T06:00:00.000Z,,9090.232,36137.423,46529.214,43.87
2019-01-08T06:15:00.000Z,,9131.254,37159.167,46874.442,43.87
2019-01-08T06:30:00.000Z,,9148.852,37756.587,46961.64,43.87
2019-01-08T06:45:00.000Z,,9145.505,38193.781,47124.842,43.87
2019-01-08T07:00:00.000Z,,9120.542,38845.888,47513.424,46.93
2019-01-08T07:15:00.000Z,,9144.965,39023.817,47551.134,46.93
2019-01-08T07:30:00.000Z,,9142.866,39116.797,47617.861,46.93
2019-01-08T07:45:00.000Z,,9133.193,39103.067,47964.682,46.93
2019-01-08T08:00:00.000Z,,9119.912,38532.959,48305.021,43.88
2019-01-08T08:15:00.000Z,,9107.241,38361.243,48779.389,43.88
2019-01-08T08:30:00.000Z,,9048.87,38305.971,50015.545,43.88
2019-01-08T08:45:00.000Z,,9074.433,38049.076,50509.942,43.88
2019-01-08T09:00:00.000Z,,9022.109,37713.609,50537.608,43.85
2019-01-08T09:15:00.000Z,,8985.374,37576.495,51059.864,43.85
2019-01-08T09:30:00.000Z,,9000.723,37424.788,51414.679,43.85
2019-01-08T09:45:00.000Z,,8996.316,37311.243,51519.91,43.85
2019-01-08T10:00:00.000Z,,9007.519,37213.935,51688.911,46.74
2019-01-08T10:15:00.000Z,,8995.437,37125.624,51848.122,46.74
2019-01-08T10:30:00.000Z,,8996.526,37022.085,52141.088,46.74
2019-01-08T10:45:00.000Z,,8992.509,36977.333,52651.955,46.74
2019-01-08T11:00:00.000Z,,8989.711,36814.096,52740.964,43.94
2019-01-08T11:15:00.000Z,,8975.231,36796.458,53092.768,43.94
2019-01-08T11:30:00.000Z,,8995.307,36977.915,53001.454,43.94
2019-01-08T11:45:00.000Z,,9038.248,36873.958,53028.776,43.94
2019-01-08T12:00:00.000Z,,9057.904,36744.419,52840.869,43.21
2019-01-08T12:15:00.000Z,,9064.989,36801.849,52343.398,43.21
2019-01-08T12:30:00.000Z,,9063.99,36781.552,52453.323,43.21
2019-01-08T12:45:00.000Z,,9048.79,36573.258,52340.094,43.21
2019-01-08T13:00:00.000Z,,9065.409,36765.105,52022.555,43.81
2019-01-08T13:15:00.000Z,,9070.965,36982.42,51480.927,43.81
2019-01-08T13:30:00.000Z,,9073.843,37036.565,50928.344,43.81
2019-01-08T13:45:00.000Z,,9070.116,36973.293,50460.717,43.81
2019-01-08T14:00:00.000Z,,9075.402,37207.462,50172.812,45.6
2019-01-08T14:15:00.000Z,,9076.232,37378.435,49577.432,45.6
2019-01-08T14:30:00.000Z,,9075.732,37558.281,49670.226,45.6
2019-01-08T14:45:00.000Z,,9053.877,37586.105,49838.52,45.6
2019-01-08T15:00:00.000Z,,9015.993,37293.043,49904.444,35.21
2019-01-08T15:15:00.000Z,,9069.976,37447.267,49808.589,35.21
2019-01-08T15:30:00.000Z,,9037.078,37425.252,49620.45,35.21
2019-01-08T15:45:00.000Z,,9078.78,37388.758,49554.615,35.21
2019-01-08T16:00:00.000Z,,9026.196,37825.122,49657.66,45.64
2019-01-08T16:15:00.000Z,,9089.313,38045.442,49815.723,45.64
2019-01-08T16:30:00.000Z,,9084.696,38059.683,49558.055,45.64
2019-01-08T16:45:00.000Z,,9091.771,38126.945,49460.712,45.64
2019-01-08T17:00:00.000Z,,9091.561,38386.105,49549.058,45.63
2019-01-08T17:15:00.000Z,,9095.938,38167.282,49394.533,45.63
